sample_name	target	off_target	off_target_cosine	off_target_rank	source
dec_MAP2K1_0865	MAP2K1	MAP2K6	0.0696		exact
dec_MAP2K1_0865	MAP2K1	MAP2K7	0.0537		exact
dec_MAP2K1_0865	MAP2K1	KDR	0.0804	29	exact
dec_MAP2K1_0866	MAP2K1	TGFBR1	0.0215		exact
dec_MAP2K1_0866	MAP2K1	MAP2K3	0.1456		exact
dec_MAP2K1_0866	MAP2K1	MAP2K4	0.1658		exact
dec_MAP2K1_0866	MAP2K1	MAP2K5			missing
dec_MAP2K1_0866	MAP2K1	MAP2K6	0.1456		exact
dec_MAP2K1_0866	MAP2K1	MAP2K7	0.0683		exact
dec_MAP2K1_0866	MAP2K1	KDR	0.0573		exact
dec_MAP2K1_0867	MAP2K1	TGFBR1	-0.0026		exact
dec_MAP2K1_0867	MAP2K1	MAP2K3	0.1534		exact
dec_MAP2K1_0867	MAP2K1	MAP2K4	0.2634	23	exact
dec_MAP2K1_0867	MAP2K1	MAP2K5			missing
dec_MAP2K1_0867	MAP2K1	MAP2K6	0.1796		exact
dec_MAP2K1_0867	MAP2K1	MAP2K7	0.1164		exact
dec_MAP2K1_0867	MAP2K1	KDR	0.0774		exact
dec_MAP2K1_0868	MAP2K1	TGFBR1	-0.0003		exact
dec_MAP2K1_0868	MAP2K1	MAP2K3	0.1260		exact
dec_MAP2K1_0868	MAP2K1	MAP2K4	0.1983	28	exact
dec_MAP2K1_0868	MAP2K1	MAP2K5			missing
dec_MAP2K1_0868	MAP2K1	MAP2K6	0.1360		exact
dec_MAP2K1_0868	MAP2K1	MAP2K7	0.0525		exact
dec_MAP2K1_0868	MAP2K1	KDR	0.1010		exact
dec_MAP2K1_0869	MAP2K1	TGFBR1	0.0215		exact
dec_MAP2K1_0869	MAP2K1	MAP2K3	0.1456		exact
dec_MAP2K1_0869	MAP2K1	MAP2K4	0.1658		exact
dec_MAP2K1_0869	MAP2K1	MAP2K5			missing
dec_MAP2K1_0869	MAP2K1	MAP2K6	0.1456		exact
dec_MAP2K1_0869	MAP2K1	MAP2K7	0.0683		exact
dec_MAP2K1_0869	MAP2K1	KDR	0.0573		exact
dec_MAP2K1_0870	MAP2K1	TGFBR1	0.0298		exact
dec_MAP2K1_0870	MAP2K1	MAP2K3	0.1321		exact
dec_MAP2K1_0870	MAP2K1	MAP2K4	0.1950		exact
dec_MAP2K1_0870	MAP2K1	MAP2K5			missing
dec_MAP2K1_0870	MAP2K1	MAP2K6	0.1329		exact
dec_MAP2K1_0870	MAP2K1	MAP2K7	0.0764		exact
dec_MAP2K1_0870	MAP2K1	KDR	0.0545		exact
dec_MAP2K2_0878	MAP2K2	TGFBR1	0.0360		exact
dec_MAP2K2_0878	MAP2K2	MAP2K3	0.1420		exact
dec_MAP2K2_0878	MAP2K2	MAP2K4	0.2241	110	exact
dec_MAP2K2_0878	MAP2K2	MAP2K5			missing
dec_MAP2K2_0878	MAP2K2	MAP2K6	0.1535		exact
dec_MAP2K2_0878	MAP2K2	MAP2K7	0.0896		exact
dec_MAP2K2_0878	MAP2K2	KDR	0.0513		exact
dec_MAP2K2_0879	MAP2K2	TGFBR1	0.0133		exact
dec_MAP2K2_0879	MAP2K2	MAP2K3	0.1367		exact
dec_MAP2K2_0879	MAP2K2	MAP2K4	0.2411	23	exact
dec_MAP2K2_0879	MAP2K2	MAP2K5			missing
dec_MAP2K2_0879	MAP2K2	MAP2K6	0.1514		exact
dec_MAP2K2_0879	MAP2K2	MAP2K7	0.0537		exact
dec_MAP2K2_0879	MAP2K2	KDR	0.0609		exact
dec_MAP2K2_0880	MAP2K2	TGFBR1	0.0243		exact
dec_MAP2K2_0880	MAP2K2	MAP2K3	0.1437		exact
dec_MAP2K2_0880	MAP2K2	MAP2K4	0.2476	23	exact
dec_MAP2K2_0880	MAP2K2	MAP2K5			missing
dec_MAP2K2_0880	MAP2K2	MAP2K6	0.1508		exact
dec_MAP2K2_0880	MAP2K2	MAP2K7	0.0633		exact
dec_MAP2K2_0880	MAP2K2	KDR	0.1433		exact
dec_MAP2K2_0881	MAP2K2	TGFBR1	0.0464		exact
dec_MAP2K2_0881	MAP2K2	MAP2K3	0.1657		exact
dec_MAP2K2_0881	MAP2K2	MAP2K4	0.2752	23	exact
dec_MAP2K2_0881	MAP2K2	MAP2K5			missing
dec_MAP2K2_0881	MAP2K2	MAP2K6	0.1867		exact
dec_MAP2K2_0881	MAP2K2	MAP2K7	0.0897		exact
dec_MAP2K2_0881	MAP2K2	KDR	0.0325		exact
dec_MAP2K2_0882	MAP2K2	TGFBR1	-0.0244		exact
dec_MAP2K2_0882	MAP2K2	MAP2K3	0.1306		exact
dec_MAP2K2_0882	MAP2K2	MAP2K4	0.2720	23	exact
dec_MAP2K2_0882	MAP2K2	MAP2K5			missing
dec_MAP2K2_0882	MAP2K2	MAP2K6	0.1564		exact
dec_MAP2K2_0882	MAP2K2	MAP2K7	0.0656		exact
dec_MAP2K2_0882	MAP2K2	KDR	0.0769		exact
dec_MAP2K2_0883	MAP2K2	TGFBR1	0.0061		exact
dec_MAP2K2_0883	MAP2K2	MAP2K3	0.1528		exact
dec_MAP2K2_0883	MAP2K2	MAP2K4	0.2300	23	exact
dec_MAP2K2_0883	MAP2K2	MAP2K5			missing
dec_MAP2K2_0883	MAP2K2	MAP2K6	0.1633		exact
dec_MAP2K2_0883	MAP2K2	MAP2K7	0.0809		exact
dec_MAP2K2_0883	MAP2K2	KDR	0.1011		exact
dec_MAP2K2_0884	MAP2K2	TGFBR1	0.0009		exact
dec_MAP2K2_0884	MAP2K2	MAP2K3	0.2444		exact
dec_MAP2K2_0884	MAP2K2	MAP2K4	0.3178	23	exact
dec_MAP2K2_0884	MAP2K2	MAP2K5			missing
dec_MAP2K2_0884	MAP2K2	MAP2K6	0.2715		exact
dec_MAP2K2_0884	MAP2K2	MAP2K7	0.1000		exact
dec_MAP2K2_0884	MAP2K2	KDR	0.1041		exact
dec_MAP2K2_0885	MAP2K2	TGFBR1	0.0575		exact
dec_MAP2K2_0885	MAP2K2	MAP2K3	0.1445		exact
dec_MAP2K2_0885	MAP2K2	MAP2K4	0.2309	23	exact
dec_MAP2K2_0885	MAP2K2	MAP2K5			missing
dec_MAP2K2_0885	MAP2K2	MAP2K6	0.1592		exact
dec_MAP2K2_0885	MAP2K2	MAP2K7	0.0777		exact
dec_MAP2K2_0885	MAP2K2	KDR	0.0684		exact
dec_MAP2K2_0886	MAP2K2	TGFBR1	0.0435		exact
dec_MAP2K2_0886	MAP2K2	MAP2K3	0.1356		exact
dec_MAP2K2_0886	MAP2K2	MAP2K4	0.1993	29	exact
dec_MAP2K2_0886	MAP2K2	MAP2K5			missing
dec_MAP2K2_0886	MAP2K2	MAP2K6	0.1390		exact
dec_MAP2K2_0886	MAP2K2	MAP2K7	0.0482		exact
dec_MAP2K2_0886	MAP2K2	KDR	0.0776		exact
dec_MAP2K2_0887	MAP2K2	TGFBR1	0.0446		exact
dec_MAP2K2_0887	MAP2K2	MAP2K3	0.1532		exact
dec_MAP2K2_0887	MAP2K2	MAP2K4	0.2034	29	exact
dec_MAP2K2_0887	MAP2K2	MAP2K5			missing
dec_MAP2K2_0887	MAP2K2	MAP2K6	0.1526		exact
dec_MAP2K2_0887	MAP2K2	MAP2K7	0.0852		exact
dec_MAP2K2_0887	MAP2K2	KDR	0.1229		exact
dec_MAP2K2_0889	MAP2K2	TGFBR1	0.0092		exact
dec_MAP2K2_0889	MAP2K2	MAP2K3	0.1515		exact
dec_MAP2K2_0889	MAP2K2	MAP2K4	0.2647	23	exact
dec_MAP2K2_0889	MAP2K2	MAP2K5			missing
dec_MAP2K2_0889	MAP2K2	MAP2K6	0.1681		exact
dec_MAP2K2_0889	MAP2K2	MAP2K7	0.0825		exact
dec_MAP2K2_0889	MAP2K2	KDR	0.0692		exact
dec_MAP2K2_0891	MAP2K2	TGFBR1	0.0374		exact
dec_MAP2K2_0891	MAP2K2	MAP2K3	0.1758		exact
dec_MAP2K2_0891	MAP2K2	MAP2K4	0.2422	23	exact
dec_MAP2K2_0891	MAP2K2	MAP2K5			missing
dec_MAP2K2_0891	MAP2K2	MAP2K6	0.1782		exact
dec_MAP2K2_0891	MAP2K2	MAP2K7	0.0828		exact
dec_MAP2K2_0891	MAP2K2	KDR	0.1147		exact
dec_MAP2K2_0892	MAP2K2	TGFBR1	0.0313		exact
dec_MAP2K2_0892	MAP2K2	MAP2K3	0.1471		exact
dec_MAP2K2_0892	MAP2K2	MAP2K4	0.2206	23	exact
dec_MAP2K2_0892	MAP2K2	MAP2K5			missing
dec_MAP2K2_0892	MAP2K2	MAP2K6	0.1495		exact
dec_MAP2K2_0892	MAP2K2	MAP2K7	0.0900		exact
dec_MAP2K2_0892	MAP2K2	KDR	0.0911		exact
dec_MAP2K2_0893	MAP2K2	TGFBR1	0.0326		exact
dec_MAP2K2_0893	MAP2K2	MAP2K3	0.1707		exact
dec_MAP2K2_0893	MAP2K2	MAP2K4	0.2233	27	exact
dec_MAP2K2_0893	MAP2K2	MAP2K5			missing
dec_MAP2K2_0893	MAP2K2	MAP2K6	0.1763		exact
dec_MAP2K2_0893	MAP2K2	MAP2K7	0.0794		exact
dec_MAP2K2_0893	MAP2K2	KDR	0.1011		exact
dec_MAP2K2_0895	MAP2K2	TGFBR1	-0.0079		exact
dec_MAP2K2_0895	MAP2K2	MAP2K3	0.1308		exact
dec_MAP2K2_0895	MAP2K2	MAP2K4	0.2699	23	exact
dec_MAP2K2_0895	MAP2K2	MAP2K5			missing
dec_MAP2K2_0895	MAP2K2	MAP2K6	0.1482		exact
dec_MAP2K2_0895	MAP2K2	MAP2K7	0.0762		exact
dec_MAP2K2_0895	MAP2K2	KDR	0.0513		exact
dec_MAP2K2_0896	MAP2K2	TGFBR1	0.0167		exact
dec_MAP2K2_0896	MAP2K2	MAP2K3	0.1161		exact
dec_MAP2K2_0896	MAP2K2	MAP2K4	0.2055	29	exact
dec_MAP2K2_0896	MAP2K2	MAP2K5			missing
dec_MAP2K2_0896	MAP2K2	MAP2K6	0.1201		exact
dec_MAP2K2_0896	MAP2K2	MAP2K7	0.0369		exact
dec_MAP2K2_0896	MAP2K2	KDR	0.0698		exact
dec_MAP2K2_0897	MAP2K2	TGFBR1	0.0033		exact
dec_MAP2K2_0897	MAP2K2	MAP2K3	0.1347		exact
dec_MAP2K2_0897	MAP2K2	MAP2K4	0.1889	41	exact
dec_MAP2K2_0897	MAP2K2	MAP2K5			missing
dec_MAP2K2_0897	MAP2K2	MAP2K6	0.1326		exact
dec_MAP2K2_0897	MAP2K2	MAP2K7	0.0972		exact
dec_MAP2K2_0897	MAP2K2	KDR	0.0462		exact
dec_MAP2K2_0898	MAP2K2	TGFBR1	0.0070		exact
dec_MAP2K2_0898	MAP2K2	MAP2K3	0.2446		exact
dec_MAP2K2_0898	MAP2K2	MAP2K4	0.2944	23	exact
dec_MAP2K2_0898	MAP2K2	MAP2K5			missing
dec_MAP2K2_0898	MAP2K2	MAP2K6	0.2741		exact
dec_MAP2K2_0898	MAP2K2	MAP2K7	0.0985		exact
dec_MAP2K2_0898	MAP2K2	KDR	0.0991		exact
dec_MAP2K2_0899	MAP2K2	TGFBR1	0.0610		exact
dec_MAP2K2_0899	MAP2K2	MAP2K3	0.1198		exact
dec_MAP2K2_0899	MAP2K2	MAP2K4	0.2313	23	exact
dec_MAP2K2_0899	MAP2K2	MAP2K5			missing
dec_MAP2K2_0899	MAP2K2	MAP2K6	0.1257		exact
dec_MAP2K2_0899	MAP2K2	MAP2K7	0.0783		exact
dec_MAP2K2_0899	MAP2K2	KDR	0.0873		exact
dec_MAP2K2_0900	MAP2K2	TGFBR1	0.0292		exact
dec_MAP2K2_0900	MAP2K2	MAP2K3	0.1365		exact
dec_MAP2K2_0900	MAP2K2	MAP2K4	0.1963	50	exact
dec_MAP2K2_0900	MAP2K2	MAP2K5			missing
dec_MAP2K2_0900	MAP2K2	MAP2K6	0.1335		exact
dec_MAP2K2_0900	MAP2K2	MAP2K7	0.0510		exact
dec_MAP2K2_0900	MAP2K2	KDR	0.0757		exact
dec_MAP2K2_0901	MAP2K2	TGFBR1	0.0311		exact
dec_MAP2K2_0901	MAP2K2	MAP2K3	0.1445		exact
dec_MAP2K2_0901	MAP2K2	MAP2K4	0.2705	23	exact
dec_MAP2K2_0901	MAP2K2	MAP2K5			missing
dec_MAP2K2_0901	MAP2K2	MAP2K6	0.1569		exact
dec_MAP2K2_0901	MAP2K2	MAP2K7	0.0889		exact
dec_MAP2K2_0901	MAP2K2	KDR	0.1027		exact
dec_MAP2K2_0902	MAP2K2	TGFBR1	0.0020		exact
dec_MAP2K2_0902	MAP2K2	MAP2K3	0.1869		exact
dec_MAP2K2_0902	MAP2K2	MAP2K4	0.2743	23	exact
dec_MAP2K2_0902	MAP2K2	MAP2K5			missing
dec_MAP2K2_0902	MAP2K2	MAP2K6	0.2048	31	exact
dec_MAP2K2_0902	MAP2K2	MAP2K7	0.1435		exact
dec_MAP2K2_0902	MAP2K2	KDR	0.0471		exact
dec_MAP2K2_0903	MAP2K2	TGFBR1	0.0146		exact
dec_MAP2K2_0903	MAP2K2	MAP2K3	0.1299		exact
dec_MAP2K2_0903	MAP2K2	MAP2K4	0.2105	28	exact
dec_MAP2K2_0903	MAP2K2	MAP2K5			missing
dec_MAP2K2_0903	MAP2K2	MAP2K6	0.1389		exact
dec_MAP2K2_0903	MAP2K2	MAP2K7	0.0759		exact
dec_MAP2K2_0903	MAP2K2	KDR	0.0965		exact
dec_MAP2K2_0904	MAP2K2	TGFBR1	0.0216		exact
dec_MAP2K2_0904	MAP2K2	MAP2K3	0.1323		exact
dec_MAP2K2_0904	MAP2K2	MAP2K4	0.2069		exact
dec_MAP2K2_0904	MAP2K2	MAP2K5			missing
dec_MAP2K2_0904	MAP2K2	MAP2K6	0.1407		exact
dec_MAP2K2_0904	MAP2K2	MAP2K7	0.0365		exact
dec_MAP2K2_0904	MAP2K2	KDR	0.0705		exact
dec_MAP2K2_0905	MAP2K2	TGFBR1	-0.0142		exact
dec_MAP2K2_0905	MAP2K2	MAP2K3	0.1816		exact
dec_MAP2K2_0905	MAP2K2	MAP2K4	0.2657	23	exact
dec_MAP2K2_0905	MAP2K2	MAP2K5			missing
dec_MAP2K2_0905	MAP2K2	MAP2K6	0.2024		exact
dec_MAP2K2_0905	MAP2K2	MAP2K7	0.1163		exact
dec_MAP2K2_0905	MAP2K2	KDR	0.0736		exact
dec_MAP2K2_0906	MAP2K2	TGFBR1	-0.0258		exact
dec_MAP2K2_0906	MAP2K2	MAP2K3	0.1627		exact
dec_MAP2K2_0906	MAP2K2	MAP2K4	0.2725	23	exact
dec_MAP2K2_0906	MAP2K2	MAP2K5			missing
dec_MAP2K2_0906	MAP2K2	MAP2K6	0.1851		exact
dec_MAP2K2_0906	MAP2K2	MAP2K7	0.1016		exact
dec_MAP2K2_0906	MAP2K2	KDR	0.0516		exact
dec_MAP2K2_0907	MAP2K2	TGFBR1	-0.0106		exact
dec_MAP2K2_0907	MAP2K2	MAP2K3	0.1244		exact
dec_MAP2K2_0907	MAP2K2	MAP2K4	0.2097	23	exact
dec_MAP2K2_0907	MAP2K2	MAP2K5			missing
dec_MAP2K2_0907	MAP2K2	MAP2K6	0.1360		exact
dec_MAP2K2_0907	MAP2K2	MAP2K7	0.0434		exact
dec_MAP2K2_0907	MAP2K2	KDR	0.0617		exact
dec_MAP2K2_0908	MAP2K2	TGFBR1	-0.0204		exact
dec_MAP2K2_0908	MAP2K2	MAP2K3	0.1753		exact
dec_MAP2K2_0908	MAP2K2	MAP2K4	0.2904	23	exact
dec_MAP2K2_0908	MAP2K2	MAP2K5			missing
dec_MAP2K2_0908	MAP2K2	MAP2K6	0.2077	26	exact
dec_MAP2K2_0908	MAP2K2	MAP2K7	0.0954		exact
dec_MAP2K2_0908	MAP2K2	KDR	0.0571		exact
dec_MAP2K2_0909	MAP2K2	TGFBR1	0.0641		exact
dec_MAP2K2_0909	MAP2K2	MAP2K3	0.1117		exact
dec_MAP2K2_0909	MAP2K2	MAP2K4	0.1874		exact
dec_MAP2K2_0909	MAP2K2	MAP2K5			missing
dec_MAP2K2_0909	MAP2K2	MAP2K6	0.1068		exact
dec_MAP2K2_0909	MAP2K2	MAP2K7	0.0264		exact
dec_MAP2K2_0909	MAP2K2	KDR	0.1348		exact
dec_MAP2K2_0910	MAP2K2	TGFBR1	0.0033		exact
dec_MAP2K2_0910	MAP2K2	MAP2K3	0.1481		exact
dec_MAP2K2_0910	MAP2K2	MAP2K4	0.2109	28	exact
dec_MAP2K2_0910	MAP2K2	MAP2K5			missing
dec_MAP2K2_0910	MAP2K2	MAP2K6	0.1562		exact
dec_MAP2K2_0910	MAP2K2	MAP2K7	0.0824		exact
dec_MAP2K2_0910	MAP2K2	KDR	0.0942		exact
dec_MAP2K2_0911	MAP2K2	TGFBR1	0.0245		exact
dec_MAP2K2_0911	MAP2K2	MAP2K3	0.1573		exact
dec_MAP2K2_0911	MAP2K2	MAP2K4	0.2361	35	exact
dec_MAP2K2_0911	MAP2K2	MAP2K5			missing
dec_MAP2K2_0911	MAP2K2	MAP2K6	0.1879		exact
dec_MAP2K2_0911	MAP2K2	MAP2K7	0.0930		exact
dec_MAP2K2_0911	MAP2K2	KDR	0.0884		exact
dec_MAP2K2_0912	MAP2K2	TGFBR1	0.0926		exact
dec_MAP2K2_0912	MAP2K2	MAP2K3	0.1287		exact
dec_MAP2K2_0912	MAP2K2	MAP2K4	0.2235	23	exact
dec_MAP2K2_0912	MAP2K2	MAP2K5			missing
dec_MAP2K2_0912	MAP2K2	MAP2K6	0.1283		exact
dec_MAP2K2_0912	MAP2K2	MAP2K7	0.0760		exact
dec_MAP2K2_0912	MAP2K2	KDR	0.0960		exact
dec_MAP2K2_0913	MAP2K2	TGFBR1	0.0137		exact
dec_MAP2K2_0913	MAP2K2	MAP2K3	0.1515		exact
dec_MAP2K2_0913	MAP2K2	MAP2K4	0.2469	24	exact
dec_MAP2K2_0913	MAP2K2	MAP2K5			missing
dec_MAP2K2_0913	MAP2K2	MAP2K6	0.1753		exact
dec_MAP2K2_0913	MAP2K2	MAP2K7	0.0759		exact
dec_MAP2K2_0913	MAP2K2	KDR	0.0725		exact
dec_MAP2K2_0914	MAP2K2	TGFBR1	0.0259		exact
dec_MAP2K2_0914	MAP2K2	MAP2K3	0.1267		exact
dec_MAP2K2_0914	MAP2K2	MAP2K4	0.1810		exact
dec_MAP2K2_0914	MAP2K2	MAP2K5			missing
dec_MAP2K2_0914	MAP2K2	MAP2K6	0.1239		exact
dec_MAP2K2_0914	MAP2K2	MAP2K7	0.0494		exact
dec_MAP2K2_0914	MAP2K2	KDR	0.0965		exact
dec_MAP2K2_0915	MAP2K2	TGFBR1	-0.0091		exact
dec_MAP2K2_0915	MAP2K2	MAP2K3	0.1268		exact
dec_MAP2K2_0915	MAP2K2	MAP2K4	0.2331	25	exact
dec_MAP2K2_0915	MAP2K2	MAP2K5			missing
dec_MAP2K2_0915	MAP2K2	MAP2K6	0.1467		exact
dec_MAP2K2_0915	MAP2K2	MAP2K7	0.0604		exact
dec_MAP2K2_0915	MAP2K2	KDR	0.0666		exact
dec_MAP2K2_0916	MAP2K2	TGFBR1	0.0092		exact
dec_MAP2K2_0916	MAP2K2	MAP2K3	0.1083		exact
dec_MAP2K2_0916	MAP2K2	MAP2K4	0.2150	23	exact
dec_MAP2K2_0916	MAP2K2	MAP2K5			missing
dec_MAP2K2_0916	MAP2K2	MAP2K6	0.1091		exact
dec_MAP2K2_0916	MAP2K2	MAP2K7	0.0462		exact
dec_MAP2K2_0916	MAP2K2	KDR	0.0613		exact
dec_MAP2K2_0917	MAP2K2	TGFBR1	0.0017		exact
dec_MAP2K2_0917	MAP2K2	MAP2K3	0.1443		exact
dec_MAP2K2_0917	MAP2K2	MAP2K4	0.2571	23	exact
dec_MAP2K2_0917	MAP2K2	MAP2K5			missing
dec_MAP2K2_0917	MAP2K2	MAP2K6	0.1634		exact
dec_MAP2K2_0917	MAP2K2	MAP2K7	0.1009		exact
dec_MAP2K2_0917	MAP2K2	KDR	0.0441		exact
dec_MAP2K2_0918	MAP2K2	TGFBR1	0.0192		exact
dec_MAP2K2_0918	MAP2K2	MAP2K3	0.1574		exact
dec_MAP2K2_0918	MAP2K2	MAP2K4	0.2283	23	exact
dec_MAP2K2_0918	MAP2K2	MAP2K5			missing
dec_MAP2K2_0918	MAP2K2	MAP2K6	0.1544		exact
dec_MAP2K2_0918	MAP2K2	MAP2K7	0.0799		exact
dec_MAP2K2_0918	MAP2K2	KDR	0.0911		exact
dec_MAP2K2_0919	MAP2K2	TGFBR1	0.0178		exact
dec_MAP2K2_0919	MAP2K2	MAP2K3	0.1158		exact
dec_MAP2K2_0919	MAP2K2	MAP2K4	0.2001	32	exact
dec_MAP2K2_0919	MAP2K2	MAP2K5			missing
dec_MAP2K2_0919	MAP2K2	MAP2K6	0.1172		exact
dec_MAP2K2_0919	MAP2K2	MAP2K7	0.0463		exact
dec_MAP2K2_0919	MAP2K2	KDR	0.0728		exact
dec_MAP2K2_0920	MAP2K2	TGFBR1	0.0197		exact
dec_MAP2K2_0920	MAP2K2	MAP2K3	0.1880		exact
dec_MAP2K2_0920	MAP2K2	MAP2K4	0.2507	23	exact
dec_MAP2K2_0920	MAP2K2	MAP2K5			missing
dec_MAP2K2_0920	MAP2K2	MAP2K6	0.2111		exact
dec_MAP2K2_0920	MAP2K2	MAP2K7	0.1020		exact
dec_MAP2K2_0920	MAP2K2	KDR	0.0813		exact
dec_MAP2K2_0921	MAP2K2	TGFBR1	0.0390		exact
dec_MAP2K2_0921	MAP2K2	MAP2K3	0.1496		exact
dec_MAP2K2_0921	MAP2K2	MAP2K4	0.2597	23	exact
dec_MAP2K2_0921	MAP2K2	MAP2K5			missing
dec_MAP2K2_0921	MAP2K2	MAP2K6	0.1676		exact
dec_MAP2K2_0921	MAP2K2	MAP2K7	0.0421		exact
dec_MAP2K2_0921	MAP2K2	KDR	-0.0055		exact
dec_MAP2K2_0922	MAP2K2	TGFBR1	-0.0200		exact
dec_MAP2K2_0922	MAP2K2	MAP2K3	0.2172	40	exact
dec_MAP2K2_0922	MAP2K2	MAP2K4	0.2801	23	exact
dec_MAP2K2_0922	MAP2K2	MAP2K5			missing
dec_MAP2K2_0922	MAP2K2	MAP2K6	0.2353	24	exact
dec_MAP2K2_0922	MAP2K2	MAP2K7	0.1499		exact
dec_MAP2K2_0922	MAP2K2	KDR	0.0983		exact
dec_MAP2K2_0923	MAP2K2	TGFBR1	-0.0026		exact
dec_MAP2K2_0923	MAP2K2	MAP2K3	0.1534		exact
dec_MAP2K2_0923	MAP2K2	MAP2K4	0.2634	23	exact
dec_MAP2K2_0923	MAP2K2	MAP2K5			missing
dec_MAP2K2_0923	MAP2K2	MAP2K6	0.1796		exact
dec_MAP2K2_0923	MAP2K2	MAP2K7	0.1164		exact
dec_MAP2K2_0923	MAP2K2	KDR	0.0774		exact
dec_MAP2K2_0924	MAP2K2	TGFBR1	-0.0044		exact
dec_MAP2K2_0924	MAP2K2	MAP2K3	0.1697		exact
dec_MAP2K2_0924	MAP2K2	MAP2K4	0.2590	23	exact
dec_MAP2K2_0924	MAP2K2	MAP2K5			missing
dec_MAP2K2_0924	MAP2K2	MAP2K6	0.1933		exact
dec_MAP2K2_0924	MAP2K2	MAP2K7	0.1190		exact
dec_MAP2K2_0924	MAP2K2	KDR	0.0693		exact
dec_MAP2K2_0925	MAP2K2	TGFBR1	-0.0057		exact
dec_MAP2K2_0925	MAP2K2	MAP2K3	0.1398		exact
dec_MAP2K2_0925	MAP2K2	MAP2K4	0.2161	26	exact
dec_MAP2K2_0925	MAP2K2	MAP2K5			missing
dec_MAP2K2_0925	MAP2K2	MAP2K6	0.1486		exact
dec_MAP2K2_0925	MAP2K2	MAP2K7	0.0902		exact
dec_MAP2K2_0925	MAP2K2	KDR	0.0874		exact
dec_MAP2K2_0926	MAP2K2	TGFBR1	0.0408		exact
dec_MAP2K2_0926	MAP2K2	MAP2K3	0.1034		exact
dec_MAP2K2_0926	MAP2K2	MAP2K4	0.2063	105	exact
dec_MAP2K2_0926	MAP2K2	MAP2K5			missing
dec_MAP2K2_0926	MAP2K2	MAP2K6	0.1101		exact
dec_MAP2K2_0926	MAP2K2	MAP2K7	0.0581		exact
dec_MAP2K2_0926	MAP2K2	KDR	0.0729		exact
dec_MAP2K2_0927	MAP2K2	TGFBR1	-0.0087		exact
dec_MAP2K2_0927	MAP2K2	MAP2K3	0.1796		exact
dec_MAP2K2_0927	MAP2K2	MAP2K4	0.2357	25	exact
dec_MAP2K2_0927	MAP2K2	MAP2K5			missing
dec_MAP2K2_0927	MAP2K2	MAP2K6	0.2058		exact
dec_MAP2K2_0927	MAP2K2	MAP2K7	0.1165		exact
dec_MAP2K2_0927	MAP2K2	KDR	0.0782		exact
dec_MAP2K2_0929	MAP2K2	TGFBR1	0.0001		exact
dec_MAP2K2_0929	MAP2K2	MAP2K3	0.0905		exact
dec_MAP2K2_0929	MAP2K2	MAP2K4	0.1394		exact
dec_MAP2K2_0929	MAP2K2	MAP2K5			missing
dec_MAP2K2_0929	MAP2K2	MAP2K6	0.0887		exact
dec_MAP2K2_0929	MAP2K2	MAP2K7	0.0140		exact
dec_MAP2K2_0929	MAP2K2	KDR	0.0725		exact
dec_MAP2K2_0930	MAP2K2	TGFBR1	0.0292		exact
dec_MAP2K2_0930	MAP2K2	MAP2K3	0.1209		exact
dec_MAP2K2_0930	MAP2K2	MAP2K4	0.2028	60	exact
dec_MAP2K2_0930	MAP2K2	MAP2K5			missing
dec_MAP2K2_0930	MAP2K2	MAP2K6	0.1285		exact
dec_MAP2K2_0930	MAP2K2	MAP2K7	0.0556		exact
dec_MAP2K2_0930	MAP2K2	KDR	0.0635		exact
dec_MAP2K2_0931	MAP2K2	TGFBR1	0.1024		exact
dec_MAP2K2_0931	MAP2K2	MAP2K3	0.1847		exact
dec_MAP2K2_0931	MAP2K2	MAP2K4	0.2091		exact
dec_MAP2K2_0931	MAP2K2	MAP2K5			missing
dec_MAP2K2_0931	MAP2K2	MAP2K6	0.1862		exact
dec_MAP2K2_0931	MAP2K2	MAP2K7	0.1201		exact
dec_MAP2K2_0931	MAP2K2	KDR	0.1146		exact
dec_MAP2K2_0932	MAP2K2	TGFBR1	0.1218		exact
dec_MAP2K2_0932	MAP2K2	MAP2K3	0.1250		exact
dec_MAP2K2_0932	MAP2K2	MAP2K4	0.1868		exact
dec_MAP2K2_0932	MAP2K2	MAP2K5			missing
dec_MAP2K2_0932	MAP2K2	MAP2K6	0.1196		exact
dec_MAP2K2_0932	MAP2K2	MAP2K7	0.0762		exact
dec_MAP2K2_0932	MAP2K2	KDR	0.1008		exact
dec_MAP2K2_0933	MAP2K2	TGFBR1	0.0544		exact
dec_MAP2K2_0933	MAP2K2	MAP2K3	0.0924		exact
dec_MAP2K2_0933	MAP2K2	MAP2K4	0.2519	23	exact
dec_MAP2K2_0933	MAP2K2	MAP2K5			missing
dec_MAP2K2_0933	MAP2K2	MAP2K6	0.1015		exact
dec_MAP2K2_0933	MAP2K2	MAP2K7	0.1053		exact
dec_MAP2K2_0933	MAP2K2	KDR	0.0682	25	exact
dec_MAP2K2_0934	MAP2K2	TGFBR1	0.0360		exact
dec_MAP2K2_0934	MAP2K2	MAP2K3	0.1076		exact
dec_MAP2K2_0934	MAP2K2	MAP2K4	0.2153	23	exact
dec_MAP2K2_0934	MAP2K2	MAP2K5			missing
dec_MAP2K2_0934	MAP2K2	MAP2K6	0.1102		exact
dec_MAP2K2_0934	MAP2K2	MAP2K7	0.0500		exact
