sample_name	target	off_target	off_target_pidx	cosine
dec_MAP2K1_0810	MAP2K1	MAP2K3	21585	0.1944
dec_MAP2K1_0810	MAP2K1	MAP2K4	21574	0.2072
dec_MAP2K1_0810	MAP2K1	MAP2K5		
dec_MAP2K1_0810	MAP2K1	MAP2K6	21781	0.1964
dec_MAP2K1_0810	MAP2K1	MAP2K7	20533	0.1021
dec_MAP2K1_0810	MAP2K1	KDR	21362	0.0648
dec_MAP2K1_0811	MAP2K1	TGFBR1	21394	0.0139
dec_MAP2K1_0811	MAP2K1	MAP2K3	21585	0.1666
dec_MAP2K1_0811	MAP2K1	MAP2K4	21574	0.2454
dec_MAP2K1_0811	MAP2K1	MAP2K5		
dec_MAP2K1_0811	MAP2K1	MAP2K6	21781	0.1663
dec_MAP2K1_0811	MAP2K1	MAP2K7	20533	0.1163
dec_MAP2K1_0811	MAP2K1	KDR	21362	0.0468
dec_MAP2K1_0812	MAP2K1	TGFBR1	21394	0.0213
dec_MAP2K1_0812	MAP2K1	MAP2K3	21585	0.1230
dec_MAP2K1_0812	MAP2K1	MAP2K4	21574	0.2484
dec_MAP2K1_0812	MAP2K1	MAP2K5		
dec_MAP2K1_0812	MAP2K1	MAP2K6	21781	0.1426
dec_MAP2K1_0812	MAP2K1	MAP2K7	20533	0.0399
dec_MAP2K1_0812	MAP2K1	KDR	21362	0.0895
dec_MAP2K1_0813	MAP2K1	TGFBR1	21394	0.0128
dec_MAP2K1_0813	MAP2K1	MAP2K3	21585	0.1255
dec_MAP2K1_0813	MAP2K1	MAP2K4	21574	0.2377
dec_MAP2K1_0813	MAP2K1	MAP2K5		
dec_MAP2K1_0813	MAP2K1	MAP2K6	21781	0.1386
dec_MAP2K1_0813	MAP2K1	MAP2K7	20533	0.0590
dec_MAP2K1_0813	MAP2K1	KDR	21362	0.0044
dec_MAP2K1_0814	MAP2K1	TGFBR1	21394	0.0700
dec_MAP2K1_0814	MAP2K1	MAP2K3	21585	0.1372
dec_MAP2K1_0814	MAP2K1	MAP2K4	21574	0.2174
dec_MAP2K1_0814	MAP2K1	MAP2K5		
dec_MAP2K1_0814	MAP2K1	MAP2K6	21781	0.1437
dec_MAP2K1_0814	MAP2K1	MAP2K7	20533	0.0410
dec_MAP2K1_0814	MAP2K1	KDR	21362	0.0460
dec_MAP2K1_0815	MAP2K1	TGFBR1	21394	0.0516
dec_MAP2K1_0815	MAP2K1	MAP2K3	21585	0.1424
dec_MAP2K1_0815	MAP2K1	MAP2K4	21574	0.2804
dec_MAP2K1_0815	MAP2K1	MAP2K5		
dec_MAP2K1_0815	MAP2K1	MAP2K6	21781	0.1557
dec_MAP2K1_0815	MAP2K1	MAP2K7	20533	0.0914
dec_MAP2K1_0815	MAP2K1	KDR	21362	0.1014
dec_MAP2K1_0816	MAP2K1	TGFBR1	21394	0.0265
dec_MAP2K1_0816	MAP2K1	MAP2K3	21585	0.1525
dec_MAP2K1_0816	MAP2K1	MAP2K4	21574	0.2404
dec_MAP2K1_0816	MAP2K1	MAP2K5		
dec_MAP2K1_0816	MAP2K1	MAP2K6	21781	0.1610
dec_MAP2K1_0816	MAP2K1	MAP2K7	20533	0.0853
dec_MAP2K1_0816	MAP2K1	KDR	21362	0.1455
dec_MAP2K1_0817	MAP2K1	TGFBR1	21394	0.0281
dec_MAP2K1_0817	MAP2K1	MAP2K3	21585	0.1414
dec_MAP2K1_0817	MAP2K1	MAP2K4	21574	0.2184
dec_MAP2K1_0817	MAP2K1	MAP2K5		
dec_MAP2K1_0817	MAP2K1	MAP2K6	21781	0.1515
dec_MAP2K1_0817	MAP2K1	MAP2K7	20533	0.0804
dec_MAP2K1_0817	MAP2K1	KDR	21362	0.0967
dec_MAP2K1_0818	MAP2K1	TGFBR1	21394	0.0697
dec_MAP2K1_0818	MAP2K1	MAP2K3	21585	0.1366
dec_MAP2K1_0818	MAP2K1	MAP2K4	21574	0.2153
dec_MAP2K1_0818	MAP2K1	MAP2K5		
dec_MAP2K1_0818	MAP2K1	MAP2K6	21781	0.1454
dec_MAP2K1_0818	MAP2K1	MAP2K7	20533	0.0694
dec_MAP2K1_0818	MAP2K1	KDR	21362	0.0792
dec_MAP2K1_0819	MAP2K1	TGFBR1	21394	-0.0096
dec_MAP2K1_0819	MAP2K1	MAP2K3	21585	0.2238
dec_MAP2K1_0819	MAP2K1	MAP2K4	21574	0.3047
dec_MAP2K1_0819	MAP2K1	MAP2K5		
dec_MAP2K1_0819	MAP2K1	MAP2K6	21781	0.2533
dec_MAP2K1_0819	MAP2K1	MAP2K7	20533	0.0937
dec_MAP2K1_0819	MAP2K1	KDR	21362	0.0734
dec_MAP2K1_0820	MAP2K1	TGFBR1	21394	0.0061
dec_MAP2K1_0820	MAP2K1	MAP2K3	21585	0.1528
dec_MAP2K1_0820	MAP2K1	MAP2K4	21574	0.2300
dec_MAP2K1_0820	MAP2K1	MAP2K5		
dec_MAP2K1_0820	MAP2K1	MAP2K6	21781	0.1633
dec_MAP2K1_0820	MAP2K1	MAP2K7	20533	0.0809
dec_MAP2K1_0820	MAP2K1	KDR	21362	0.1011
dec_MAP2K1_0821	MAP2K1	TGFBR1	21394	0.0203
dec_MAP2K1_0821	MAP2K1	MAP2K3	21585	0.1480
dec_MAP2K1_0821	MAP2K1	MAP2K4	21574	0.2503
dec_MAP2K1_0821	MAP2K1	MAP2K5		
dec_MAP2K1_0821	MAP2K1	MAP2K6	21781	0.1591
dec_MAP2K1_0821	MAP2K1	MAP2K7	20533	0.0865
dec_MAP2K1_0821	MAP2K1	KDR	21362	0.1079
dec_MAP2K1_0822	MAP2K1	TGFBR1	21394	0.0598
dec_MAP2K1_0822	MAP2K1	MAP2K3	21585	0.1218
dec_MAP2K1_0822	MAP2K1	MAP2K4	21574	0.1906
dec_MAP2K1_0822	MAP2K1	MAP2K5		
dec_MAP2K1_0822	MAP2K1	MAP2K6	21781	0.1243
dec_MAP2K1_0822	MAP2K1	MAP2K7	20533	0.0596
dec_MAP2K1_0822	MAP2K1	KDR	21362	0.0897
dec_MAP2K1_0823	MAP2K1	TGFBR1	21394	0.0673
dec_MAP2K1_0823	MAP2K1	MAP2K3	21585	0.1222
dec_MAP2K1_0823	MAP2K1	MAP2K4	21574	0.1928
dec_MAP2K1_0823	MAP2K1	MAP2K5		
dec_MAP2K1_0823	MAP2K1	MAP2K6	21781	0.1262
dec_MAP2K1_0823	MAP2K1	MAP2K7	20533	0.0657
dec_MAP2K1_0823	MAP2K1	KDR	21362	0.1022
dec_MAP2K1_0824	MAP2K1	TGFBR1	21394	0.0382
dec_MAP2K1_0824	MAP2K1	MAP2K3	21585	0.1538
dec_MAP2K1_0824	MAP2K1	MAP2K4	21574	0.2349
dec_MAP2K1_0824	MAP2K1	MAP2K5		
dec_MAP2K1_0824	MAP2K1	MAP2K6	21781	0.1547
dec_MAP2K1_0824	MAP2K1	MAP2K7	20533	0.0825
dec_MAP2K1_0824	MAP2K1	KDR	21362	0.1564
dec_MAP2K1_0825	MAP2K1	TGFBR1	21394	0.0410
dec_MAP2K1_0825	MAP2K1	MAP2K3	21585	0.1283
dec_MAP2K1_0825	MAP2K1	MAP2K4	21574	0.2425
dec_MAP2K1_0825	MAP2K1	MAP2K5		
dec_MAP2K1_0825	MAP2K1	MAP2K6	21781	0.1337
dec_MAP2K1_0825	MAP2K1	MAP2K7	20533	0.0548
dec_MAP2K1_0825	MAP2K1	KDR	21362	0.0619
dec_MAP2K1_0826	MAP2K1	TGFBR1	21394	0.0348
dec_MAP2K1_0826	MAP2K1	MAP2K3	21585	0.1490
dec_MAP2K1_0826	MAP2K1	MAP2K4	21574	0.2405
dec_MAP2K1_0826	MAP2K1	MAP2K5		
dec_MAP2K1_0826	MAP2K1	MAP2K6	21781	0.1608
dec_MAP2K1_0826	MAP2K1	MAP2K7	20533	0.0830
dec_MAP2K1_0826	MAP2K1	KDR	21362	0.1261
dec_MAP2K1_0827	MAP2K1	TGFBR1	21394	0.0549
dec_MAP2K1_0827	MAP2K1	MAP2K3	21585	0.1378
dec_MAP2K1_0827	MAP2K1	MAP2K4	21574	0.2681
dec_MAP2K1_0827	MAP2K1	MAP2K5		
dec_MAP2K1_0827	MAP2K1	MAP2K6	21781	0.1496
dec_MAP2K1_0827	MAP2K1	MAP2K7	20533	0.0726
dec_MAP2K1_0827	MAP2K1	KDR	21362	0.1174
dec_MAP2K1_0828	MAP2K1	TGFBR1	21394	0.0359
dec_MAP2K1_0828	MAP2K1	MAP2K3	21585	0.1668
dec_MAP2K1_0828	MAP2K1	MAP2K4	21574	0.2157
dec_MAP2K1_0828	MAP2K1	MAP2K5		
dec_MAP2K1_0828	MAP2K1	MAP2K6	21781	0.1742
dec_MAP2K1_0828	MAP2K1	MAP2K7	20533	0.0744
dec_MAP2K1_0828	MAP2K1	KDR	21362	0.0731
dec_MAP2K1_0829	MAP2K1	TGFBR1	21394	0.0265
dec_MAP2K1_0829	MAP2K1	MAP2K3	21585	0.1414
dec_MAP2K1_0829	MAP2K1	MAP2K4	21574	0.2127
dec_MAP2K1_0829	MAP2K1	MAP2K5		
dec_MAP2K1_0829	MAP2K1	MAP2K6	21781	0.1423
dec_MAP2K1_0829	MAP2K1	MAP2K7	20533	0.0468
dec_MAP2K1_0829	MAP2K1	KDR	21362	0.0832
dec_MAP2K1_0830	MAP2K1	TGFBR1	21394	0.0366
dec_MAP2K1_0830	MAP2K1	MAP2K3	21585	0.0882
dec_MAP2K1_0830	MAP2K1	MAP2K4	21574	0.1664
dec_MAP2K1_0830	MAP2K1	MAP2K5		
dec_MAP2K1_0830	MAP2K1	MAP2K6	21781	0.0921
dec_MAP2K1_0830	MAP2K1	MAP2K7	20533	0.0635
dec_MAP2K1_0830	MAP2K1	KDR	21362	0.0952
dec_MAP2K1_0831	MAP2K1	TGFBR1	21394	0.0272
dec_MAP2K1_0831	MAP2K1	MAP2K3	21585	0.1459
dec_MAP2K1_0831	MAP2K1	MAP2K4	21574	0.2400
dec_MAP2K1_0831	MAP2K1	MAP2K5		
dec_MAP2K1_0831	MAP2K1	MAP2K6	21781	0.1567
dec_MAP2K1_0831	MAP2K1	MAP2K7	20533	0.0867
dec_MAP2K1_0831	MAP2K1	KDR	21362	0.1323
dec_MAP2K1_0832	MAP2K1	TGFBR1	21394	0.0405
dec_MAP2K1_0832	MAP2K1	MAP2K3	21585	0.1500
dec_MAP2K1_0832	MAP2K1	MAP2K4	21574	0.2714
dec_MAP2K1_0832	MAP2K1	MAP2K5		
dec_MAP2K1_0832	MAP2K1	MAP2K6	21781	0.1629
dec_MAP2K1_0832	MAP2K1	MAP2K7	20533	0.0899
dec_MAP2K1_0832	MAP2K1	KDR	21362	0.1071
dec_MAP2K1_0833	MAP2K1	TGFBR1	21394	0.0408
dec_MAP2K1_0833	MAP2K1	MAP2K3	21585	0.1369
dec_MAP2K1_0833	MAP2K1	MAP2K4	21574	0.2108
dec_MAP2K1_0833	MAP2K1	MAP2K5		
dec_MAP2K1_0833	MAP2K1	MAP2K6	21781	0.1428
dec_MAP2K1_0833	MAP2K1	MAP2K7	20533	0.0641
dec_MAP2K1_0833	MAP2K1	KDR	21362	0.0497
dec_MAP2K1_0834	MAP2K1	TGFBR1	21394	0.0199
dec_MAP2K1_0834	MAP2K1	MAP2K3	21585	0.1252
dec_MAP2K1_0834	MAP2K1	MAP2K4	21574	0.2045
dec_MAP2K1_0834	MAP2K1	MAP2K5		
dec_MAP2K1_0834	MAP2K1	MAP2K6	21781	0.1255
dec_MAP2K1_0834	MAP2K1	MAP2K7	20533	0.0283
dec_MAP2K1_0834	MAP2K1	KDR	21362	0.1073
dec_MAP2K1_0835	MAP2K1	TGFBR1	21394	0.0597
dec_MAP2K1_0835	MAP2K1	MAP2K3	21585	0.1839
dec_MAP2K1_0835	MAP2K1	MAP2K4	21574	0.2556
dec_MAP2K1_0835	MAP2K1	MAP2K5		
dec_MAP2K1_0835	MAP2K1	MAP2K6	21781	0.1801
dec_MAP2K1_0835	MAP2K1	MAP2K7	20533	0.0834
dec_MAP2K1_0835	MAP2K1	KDR	21362	0.0990
dec_MAP2K1_0836	MAP2K1	TGFBR1	21394	0.0151
dec_MAP2K1_0836	MAP2K1	MAP2K3	21585	0.1065
dec_MAP2K1_0836	MAP2K1	MAP2K4	21574	0.2117
dec_MAP2K1_0836	MAP2K1	MAP2K5		
dec_MAP2K1_0836	MAP2K1	MAP2K6	21781	0.1212
dec_MAP2K1_0836	MAP2K1	MAP2K7	20533	0.0484
dec_MAP2K1_0836	MAP2K1	KDR	21362	0.1160
dec_MAP2K1_0837	MAP2K1	TGFBR1	21394	-0.0176
dec_MAP2K1_0837	MAP2K1	MAP2K3	21585	0.1581
dec_MAP2K1_0837	MAP2K1	MAP2K4	21574	0.2050
dec_MAP2K1_0837	MAP2K1	MAP2K5		
dec_MAP2K1_0837	MAP2K1	MAP2K6	21781	0.1617
dec_MAP2K1_0837	MAP2K1	MAP2K7	20533	0.0982
dec_MAP2K1_0837	MAP2K1	KDR	21362	0.0322
dec_MAP2K1_0838	MAP2K1	TGFBR1	21394	0.0290
dec_MAP2K1_0838	MAP2K1	MAP2K3	21585	0.1274
dec_MAP2K1_0838	MAP2K1	MAP2K4	21574	0.2387
dec_MAP2K1_0838	MAP2K1	MAP2K5		
dec_MAP2K1_0838	MAP2K1	MAP2K6	21781	0.1377
dec_MAP2K1_0838	MAP2K1	MAP2K7	20533	0.0764
dec_MAP2K1_0838	MAP2K1	KDR	21362	0.1005
dec_MAP2K1_0839	MAP2K1	TGFBR1	21394	0.0210
dec_MAP2K1_0839	MAP2K1	MAP2K3	21585	0.1473
dec_MAP2K1_0839	MAP2K1	MAP2K4	21574	0.2037
dec_MAP2K1_0839	MAP2K1	MAP2K5		
dec_MAP2K1_0839	MAP2K1	MAP2K6	21781	0.1551
dec_MAP2K1_0839	MAP2K1	MAP2K7	20533	0.0836
dec_MAP2K1_0839	MAP2K1	KDR	21362	0.1123
dec_MAP2K1_0840	MAP2K1	TGFBR1	21394	0.0802
dec_MAP2K1_0840	MAP2K1	MAP2K3	21585	0.1472
dec_MAP2K1_0840	MAP2K1	MAP2K4	21574	0.2070
dec_MAP2K1_0840	MAP2K1	MAP2K5		
dec_MAP2K1_0840	MAP2K1	MAP2K6	21781	0.1505
dec_MAP2K1_0840	MAP2K1	MAP2K7	20533	0.0831
dec_MAP2K1_0840	MAP2K1	KDR	21362	0.0537
dec_MAP2K1_0841	MAP2K1	TGFBR1	21394	0.0313
dec_MAP2K1_0841	MAP2K1	MAP2K3	21585	0.1471
dec_MAP2K1_0841	MAP2K1	MAP2K4	21574	0.2206
dec_MAP2K1_0841	MAP2K1	MAP2K5		
dec_MAP2K1_0841	MAP2K1	MAP2K6	21781	0.1495
dec_MAP2K1_0841	MAP2K1	MAP2K7	20533	0.0900
dec_MAP2K1_0841	MAP2K1	KDR	21362	0.0911
dec_MAP2K1_0842	MAP2K1	TGFBR1	21394	0.0377
dec_MAP2K1_0842	MAP2K1	MAP2K3	21585	0.1449
dec_MAP2K1_0842	MAP2K1	MAP2K4	21574	0.2052
dec_MAP2K1_0842	MAP2K1	MAP2K5		
dec_MAP2K1_0842	MAP2K1	MAP2K6	21781	0.1450
dec_MAP2K1_0842	MAP2K1	MAP2K7	20533	0.0775
dec_MAP2K1_0842	MAP2K1	KDR	21362	0.1127
dec_MAP2K1_0843	MAP2K1	TGFBR1	21394	0.0212
dec_MAP2K1_0843	MAP2K1	MAP2K3	21585	0.0697
dec_MAP2K1_0843	MAP2K1	MAP2K4	21574	0.1870
dec_MAP2K1_0843	MAP2K1	MAP2K5		
dec_MAP2K1_0843	MAP2K1	MAP2K6	21781	0.0767
dec_MAP2K1_0843	MAP2K1	MAP2K7	20533	0.0257
dec_MAP2K1_0843	MAP2K1	KDR	21362	0.1217
dec_MAP2K1_0844	MAP2K1	TGFBR1	21394	-0.0341
dec_MAP2K1_0844	MAP2K1	MAP2K3	21585	0.1562
dec_MAP2K1_0844	MAP2K1	MAP2K4	21574	0.2685
dec_MAP2K1_0844	MAP2K1	MAP2K5		
dec_MAP2K1_0844	MAP2K1	MAP2K6	21781	0.1803
dec_MAP2K1_0844	MAP2K1	MAP2K7	20533	0.1217
dec_MAP2K1_0844	MAP2K1	KDR	21362	0.0749
dec_MAP2K1_0845	MAP2K1	TGFBR1	21394	0.0370
dec_MAP2K1_0845	MAP2K1	MAP2K3	21585	0.1158
dec_MAP2K1_0845	MAP2K1	MAP2K4	21574	0.2380
dec_MAP2K1_0845	MAP2K1	MAP2K5		
dec_MAP2K1_0845	MAP2K1	MAP2K6	21781	0.1278
dec_MAP2K1_0845	MAP2K1	MAP2K7	20533	0.0776
dec_MAP2K1_0845	MAP2K1	KDR	21362	0.0963
dec_MAP2K1_0846	MAP2K1	TGFBR1	21394	-0.0079
dec_MAP2K1_0846	MAP2K1	MAP2K3	21585	0.1683
dec_MAP2K1_0846	MAP2K1	MAP2K4	21574	0.2625
dec_MAP2K1_0846	MAP2K1	MAP2K5		
dec_MAP2K1_0846	MAP2K1	MAP2K6	21781	0.1857
dec_MAP2K1_0846	MAP2K1	MAP2K7	20533	0.1148
dec_MAP2K1_0846	MAP2K1	KDR	21362	0.0839
dec_MAP2K1_0847	MAP2K1	TGFBR1	21394	-0.0044
dec_MAP2K1_0847	MAP2K1	MAP2K3	21585	0.1308
dec_MAP2K1_0847	MAP2K1	MAP2K4	21574	0.2207
dec_MAP2K1_0847	MAP2K1	MAP2K5		
dec_MAP2K1_0847	MAP2K1	MAP2K6	21781	0.1415
dec_MAP2K1_0847	MAP2K1	MAP2K7	20533	0.0440
dec_MAP2K1_0847	MAP2K1	KDR	21362	0.0492
dec_MAP2K1_0848	MAP2K1	TGFBR1	21394	-0.0029
dec_MAP2K1_0848	MAP2K1	MAP2K3	21585	0.1388
dec_MAP2K1_0848	MAP2K1	MAP2K4	21574	0.2701
dec_MAP2K1_0848	MAP2K1	MAP2K5		
dec_MAP2K1_0848	MAP2K1	MAP2K6	21781	0.1589
dec_MAP2K1_0848	MAP2K1	MAP2K7	20533	0.0796
dec_MAP2K1_0848	MAP2K1	KDR	21362	0.0456
dec_MAP2K1_0849	MAP2K1	TGFBR1	21394	-0.0175
dec_MAP2K1_0849	MAP2K1	MAP2K3	21585	0.1305
dec_MAP2K1_0849	MAP2K1	MAP2K4	21574	0.2545
dec_MAP2K1_0849	MAP2K1	MAP2K5		
dec_MAP2K1_0849	MAP2K1	MAP2K6	21781	0.1580
dec_MAP2K1_0849	MAP2K1	MAP2K7	20533	0.0849
dec_MAP2K1_0849	MAP2K1	KDR	21362	0.0694
dec_MAP2K1_0850	MAP2K1	TGFBR1	21394	-0.0243
dec_MAP2K1_0850	MAP2K1	MAP2K3	21585	0.1560
dec_MAP2K1_0850	MAP2K1	MAP2K4	21574	0.2621
dec_MAP2K1_0850	MAP2K1	MAP2K5		
dec_MAP2K1_0850	MAP2K1	MAP2K6	21781	0.1778
dec_MAP2K1_0850	MAP2K1	MAP2K7	20533	0.1055
dec_MAP2K1_0850	MAP2K1	KDR	21362	0.0738
dec_MAP2K1_0851	MAP2K1	TGFBR1	21394	0.0407
dec_MAP2K1_0851	MAP2K1	MAP2K3	21585	0.1718
dec_MAP2K1_0851	MAP2K1	MAP2K4	21574	0.2117
dec_MAP2K1_0851	MAP2K1	MAP2K5		
dec_MAP2K1_0851	MAP2K1	MAP2K6	21781	0.1753
dec_MAP2K1_0851	MAP2K1	MAP2K7	20533	0.0768
dec_MAP2K1_0851	MAP2K1	KDR	21362	0.1248
dec_MAP2K1_0852	MAP2K1	TGFBR1	21394	-0.0106
dec_MAP2K1_0852	MAP2K1	MAP2K3	21585	0.1101
dec_MAP2K1_0852	MAP2K1	MAP2K4	21574	0.2351
dec_MAP2K1_0852	MAP2K1	MAP2K5		
dec_MAP2K1_0852	MAP2K1	MAP2K6	21781	0.1331
dec_MAP2K1_0852	MAP2K1	MAP2K7	20533	0.0533
dec_MAP2K1_0852	MAP2K1	KDR	21362	0.0749
dec_MAP2K1_0853	MAP2K1	TGFBR1	21394	0.0143
dec_MAP2K1_0853	MAP2K1	MAP2K3	21585	0.1312
dec_MAP2K1_0853	MAP2K1	MAP2K4	21574	0.2181
dec_MAP2K1_0853	MAP2K1	MAP2K5		
dec_MAP2K1_0853	MAP2K1	MAP2K6	21781	0.1438
dec_MAP2K1_0853	MAP2K1	MAP2K7	20533	0.0704
dec_MAP2K1_0853	MAP2K1	KDR	21362	0.1132
dec_MAP2K1_0854	MAP2K1	TGFBR1	21394	0.0146
dec_MAP2K1_0854	MAP2K1	MAP2K3	21585	0.1299
dec_MAP2K1_0854	MAP2K1	MAP2K4	21574	0.2105
dec_MAP2K1_0854	MAP2K1	MAP2K5		
dec_MAP2K1_0854	MAP2K1	MAP2K6	21781	0.1389
dec_MAP2K1_0854	MAP2K1	MAP2K7	20533	0.0759
dec_MAP2K1_0854	MAP2K1	KDR	21362	0.0965
dec_MAP2K1_0855	MAP2K1	TGFBR1	21394	0.0319
dec_MAP2K1_0855	MAP2K1	MAP2K3	21585	0.2010
dec_MAP2K1_0855	MAP2K1	MAP2K4	21574	0.2399
dec_MAP2K1_0855	MAP2K1	MAP2K5		
dec_MAP2K1_0855	MAP2K1	MAP2K6	21781	0.2094
dec_MAP2K1_0855	MAP2K1	MAP2K7	20533	0.0836
dec_MAP2K1_0855	MAP2K1	KDR	21362	-0.0157
dec_MAP2K1_0856	MAP2K1	TGFBR1	21394	0.0020
dec_MAP2K1_0856	MAP2K1	MAP2K3	21585	0.1869
dec_MAP2K1_0856	MAP2K1	MAP2K4	21574	0.2743
dec_MAP2K1_0856	MAP2K1	MAP2K5		
dec_MAP2K1_0856	MAP2K1	MAP2K6	21781	0.2048
dec_MAP2K1_0856	MAP2K1	MAP2K7	20533	0.1435
dec_MAP2K1_0856	MAP2K1	KDR	21362	0.0471
dec_MAP2K1_0857	MAP2K1	TGFBR1	21394	0.0307
dec_MAP2K1_0857	MAP2K1	MAP2K3	21585	0.1210
dec_MAP2K1_0857	MAP2K1	MAP2K4	21574	0.1989
dec_MAP2K1_0857	MAP2K1	MAP2K5		
dec_MAP2K1_0857	MAP2K1	MAP2K6	21781	0.1213
dec_MAP2K1_0857	MAP2K1	MAP2K7	20533	0.0528
dec_MAP2K1_0857	MAP2K1	KDR	21362	0.0903
dec_MAP2K1_0858	MAP2K1	TGFBR1	21394	0.0572
dec_MAP2K1_0858	MAP2K1	MAP2K3	21585	0.1815
dec_MAP2K1_0858	MAP2K1	MAP2K4	21574	0.2174
dec_MAP2K1_0858	MAP2K1	MAP2K5		
dec_MAP2K1_0858	MAP2K1	MAP2K6	21781	0.1750
dec_MAP2K1_0858	MAP2K1	MAP2K7	20533	0.1140
dec_MAP2K1_0858	MAP2K1	KDR	21362	0.0461
dec_MAP2K1_0859	MAP2K1	TGFBR1	21394	0.0207
dec_MAP2K1_0859	MAP2K1	MAP2K3	21585	0.0924
dec_MAP2K1_0859	MAP2K1	MAP2K4	21574	0.1354
dec_MAP2K1_0859	MAP2K1	MAP2K5		
dec_MAP2K1_0859	MAP2K1	MAP2K6	21781	0.0879
dec_MAP2K1_0859	MAP2K1	MAP2K7	20533	0.0555
dec_MAP2K1_0859	MAP2K1	KDR	21362	0.0055
dec_MAP2K1_0860	MAP2K1	TGFBR1	21394	0.0227
dec_MAP2K1_0860	MAP2K1	MAP2K3	21585	0.0918
dec_MAP2K1_0860	MAP2K1	MAP2K4	21574	0.1578
dec_MAP2K1_0860	MAP2K1	MAP2K5		
dec_MAP2K1_0860	MAP2K1	MAP2K6	21781	0.0971
dec_MAP2K1_0860	MAP2K1	MAP2K7	20533	0.0508
dec_MAP2K1_0860	MAP2K1	KDR	21362	0.0926
dec_MAP2K1_0861	MAP2K1	TGFBR1	21394	0.0206
dec_MAP2K1_0861	MAP2K1	MAP2K3	21585	0.1047
dec_MAP2K1_0861	MAP2K1	MAP2K4	21574	0.1900
dec_MAP2K1_0861	MAP2K1	MAP2K5		
dec_MAP2K1_0861	MAP2K1	MAP2K6	21781	0.1035
dec_MAP2K1_0861	MAP2K1	MAP2K7	20533	0.0522
dec_MAP2K1_0861	MAP2K1	KDR	21362	0.0589
dec_MAP2K1_0862	MAP2K1	TGFBR1	21394	0.0367
dec_MAP2K1_0862	MAP2K1	MAP2K3	21585	0.1322
dec_MAP2K1_0862	MAP2K1	MAP2K4	21574	0.1913
dec_MAP2K1_0862	MAP2K1	MAP2K5		
dec_MAP2K1_0862	MAP2K1	MAP2K6	21781	0.1330
dec_MAP2K1_0862	MAP2K1	MAP2K7	20533	0.0891
dec_MAP2K1_0862	MAP2K1	KDR	21362	0.0253
dec_MAP2K1_0863	MAP2K1	TGFBR1	21394	-0.0398
dec_MAP2K1_0863	MAP2K1	MAP2K3	21585	0.0715
dec_MAP2K1_0863	MAP2K1	MAP2K4	21574	0.1752
dec_MAP2K1_0863	MAP2K1	MAP2K5		
dec_MAP2K1_0863	MAP2K1	MAP2K6	21781	0.0912
dec_MAP2K1_0863	MAP2K1	MAP2K7	20533	0.0580
dec_MAP2K1_0863	MAP2K1	KDR	21362	0.0038
dec_MAP2K1_0864	MAP2K1	TGFBR1	21394	0.0766
dec_MAP2K1_0864	MAP2K1	MAP2K3	21585	0.1786
dec_MAP2K1_0864	MAP2K1	MAP2K4	21574	0.2358
dec_MAP2K1_0864	MAP2K1	MAP2K5		
dec_MAP2K1_0864	MAP2K1	MAP2K6	21781	0.1815
dec_MAP2K1_0864	MAP2K1	MAP2K7	20533	0.1507
dec_MAP2K1_0864	MAP2K1	KDR	21362	0.0959
dec_MAP2K1_0865	MAP2K1	TGFBR1	21394	0.0423
dec_MAP2K1_0865	MAP2K1	MAP2K3	21585	0.0538
dec_MAP2K1_0865	MAP2K1	MAP2K4	21574	0.2187
dec_MAP2K1_0865	MAP2K1	MAP2K5		
dec_MAP2K1_0865	MAP2K1	MAP2K6	21781	0.0696
dec_MAP2K1_0865	MAP2K1	MAP2K7	20533	0.0537
dec_MAP2K1_0865	MAP2K1	KDR	21362	0.0804
dec_MAP2K1_0866	MAP2K1	TGFBR1	21394	0.0215
dec_MAP2K1_0866	MAP2K1	MAP2K3	21585	0.1456
dec_MAP2K1_0866	MAP2K1	MAP2K4	21574	0.1658
dec_MAP2K1_0866	MAP2K1	MAP2K5		
dec_MAP2K1_0866	MAP2K1	MAP2K6	21781	0.1456
dec_MAP2K1_0866	MAP2K1	MAP2K7	20533	0.0683
dec_MAP2K1_0866	MAP2K1	KDR	21362	0.0573
dec_MAP2K1_0867	MAP2K1	TGFBR1	21394	-0.0026
dec_MAP2K1_0867	MAP2K1	MAP2K3	21585	0.1534
dec_MAP2K1_0867	MAP2K1	MAP2K4	21574	0.2634
dec_MAP2K1_0867	MAP2K1	MAP2K5		
dec_MAP2K1_0867	MAP2K1	MAP2K6	21781	0.1796
dec_MAP2K1_0867	MAP2K1	MAP2K7	20533	0.1164
dec_MAP2K1_0867	MAP2K1	KDR	21362	0.0774
dec_MAP2K1_0868	MAP2K1	TGFBR1	21394	-0.0003
dec_MAP2K1_0868	MAP2K1	MAP2K3	21585	0.1260
dec_MAP2K1_0868	MAP2K1	MAP2K4	21574	0.1983
dec_MAP2K1_0868	MAP2K1	MAP2K5		
dec_MAP2K1_0868	MAP2K1	MAP2K6	21781	0.1360
dec_MAP2K1_0868	MAP2K1	MAP2K7	20533	0.0525
dec_MAP2K1_0868	MAP2K1	KDR	21362	0.1010
dec_MAP2K1_0869	MAP2K1	TGFBR1	21394	0.0215
dec_MAP2K1_0869	MAP2K1	MAP2K3	21585	0.1456
dec_MAP2K1_0869	MAP2K1	MAP2K4	21574	0.1658
dec_MAP2K1_0869	MAP2K1	MAP2K5		
